Score (Indekseret score)
"61,63598398"
"60,05841645"
"57,98805712"
"57,53200234"
"66,15522151"
"58,86513192"
"58,28833717"
"59,35658001"
"60,18237197"
"61,86651076"
"58,95578915"
"60,72587869"
"58,45580574"
"60,20731265"
"59,39601081"
"59,38146668"
"64,30803043"
"61,86170756"
"62,21698968"
"59,0164761"
"61,54535749"
"62,12156732"
"63,13426315"
"62,06504872"
"60,00153524"
"61,22817103"
"60,05239614"
"62,01453206"
"60,49669109"
"61,16066194"
"59,66008912"
"62,18723101"
"60,81122998"
"61,92186219"
"66,86126653"
"62,30972642"
"64,09465861"
"60,59842117"
"62,4406306"
"63,22927793"
"57,82143938"
"60,68739228"
"60,90984743"
"59,26558563"
"62,40737224"
"61,53043277"
"59,06784311"
"57,40328153"
"53,47138797"
"57,35152404"
"60,89475565"
"55,80464599"
"58,72259477"
"56,57985287"
"58,79409365"
"54,1174969"
"54,50154707"
"55,14297292"
"55,27957359"
"58,0313156"
"61,32671189"
"57,37434417"
"61,92933532"
"61,95608162"
"53,51288118"
"52,7974155"
"52,64874879"
"59,46389632"
"57,4844642"
"55,1104024"
"56,61737075"
"57,42564875"
"61,79804448"
"54,81410863"
"57,37082359"
"62,29090415"
"56,6106174"
"58,6225074"
"59,27774754"
"54,00444355"
"58,75959461"
"59,19207323"
"59,75840469"
"58,81844592"
"58,09560971"
"57,33069982"
"52,78642126"
"57,28591118"
"61,26767144"
"54,46096644"
"52,75858914"
"59,56127516"
"67,46894871"
"54,54533984"
"60,95014889"
"58,97273678"
"55,95193688"
"57,92663252"
"60,87945819"
"61,55394785"
"52,04342262"
"61,06183833"
"52,21949708"
"62,96242983"
"52,79713628"
"54,03680946"
"54,61051463"
"62,46886699"
"60,93103387"
"57,4479336"
"62,08930634"
"59,70504237"
"59,55744453"
"57,01626561"
"55,38459975"
"60,00534785"
"51,40790991"
"54,40306405"
"57,3816736"
"59,02122453"
"57,25462206"
"59,45564066"
"56,68048132"
"45,89670282"
"41,87914445"
"42,12202804"
"53,86668893"
"45,93605745"
"42,10012822"
"43,15431269"
"43,70220956"
"40,66605952"
"44,62327242"
"35,12365785"
"32,95828802"
"36,93160441"
"35,26616253"
"38,72815178"
"47,65892923"
"43,97373257"
"39,75227334"
"42,41560497"
"38,37997893"
"39,68204173"
"47,73174903"
"39,14642382"
"42,06743644"
"40,1347105"
"40,20956981"
"44,21124494"
"42,46807414"
"47,22677618"
"42,75491675"
"44,10427897"
"37,02635912"
"35,7378441"
"28,6822343"
"39,94365952"
"45,81341865"
"39,70653375"
"44,2429342"
"37,63191754"
"31,69881466"
"46,69834713"
"37,3735343"
"39,31926667"
"39,53732042"
"48,44742672"
"48,10488842"
"24,34495618"
"45,90997862"
"45,49267999"
"49,82006963"
"40,50667797"
"41,42083629"
"45,39909098"
"39,23917428"
"50,89765488"
"38,30343632"
"41,57579176"
"42,01138195"
"40,60171157"
"46,49352931"
"35,55996682"
"38,16969001"
"39,64840659"
"39,82393014"
"41,09978303"
"43,61785932"
"42,3503811"
"39,01880661"
"31,51291178"
"42,44988098"
"38,34715232"
"40,78167397"
"36,12863288"
"43,11153909"
"41,97123907"
"40,53171247"
"33,16727068"
"36,41154459"
"41,292573"
"45,76119879"
"42,23976331"
"33,54545114"
"36,13939571"
"31,97203131"
"37,35366432"
"42,04600731"
"33,34338101"
"31,77330729"
"36,98323938"
"27,2370286"
"37,33961155"
"36,14133433"
"32,30736831"
"32,4063871"
"35,02090065"
"32,75027429"
"37,63559768"
"35,84527302"
"37,41962272"
"32,09647824"
"37,04639098"
"35,95109611"
"36,26414915"
"35,17084945"
"42,23111632"
"40,24082477"
"38,36368895"
"34,44433808"
"30,66766218"
"34,35889397"
"35,78507727"
"39,23515531"
"39,74404147"
"39,96289472"
"32,58312676"
"44,27848349"
"42,08162909"
"35,05953926"
"36,792401"
"33,87634443"
"45,44555208"
"40,30103355"
"47,22188439"
"38,66618246"
"38,62786132"
"33,0663481"
"33,18094918"
"39,01548028"
"38,36383666"
"33,51668898"
"43,35755324"
"33,60090426"
"40,28581975"
"32,59127163"
"34,25065939"
"36,25203649"
"34,30365798"
"31,76541086"
"36,86516253"
"37,25287039"
"41,42885754"
"38,34542094"
"36,19880562"
"36,24809456"
"36,41608099"
"33,05481773"
"46,85757668"
"35,8790549"
"31,77590851"
"32,92278993"
"37,35807608"
"32,38662853"
"70,07168885"
"71,47899187"
"63,93768684"
"65,48981251"
